"_tid","v","_vp","c","fid","fuid","mime","pr","set","u"
"56681133#AgADHhIAAhWiWEg","пойду улыбнусь миру","пой","1701972479","CAACAgIAAxkBAAIaT2VyCe_PHQ18dSQIfUqMkJbFTiiyAAIeEgACFaJYSDmUxOOK66qTMwQ","AgADHhIAAhWiWEg","","","fiftyfourforever","56681133"
"56681133#AgADHhIAAhWiWEg","покинула","пок","1701972479","CAACAgIAAxkBAAIaT2VyCe_PHQ18dSQIfUqMkJbFTiiyAAIeEgACFaJYSDmUxOOK66qTMwQ","AgADHhIAAhWiWEg","","","fiftyfourforever","56681133"
"56681133#AgADHhIAAhWiWEg","супер","суп","1701972479","CAACAgIAAxkBAAIaT2VyCe_PHQ18dSQIfUqMkJbFTiiyAAIeEgACFaJYSDmUxOOK66qTMwQ","AgADHhIAAhWiWEg","","","fiftyfourforever","56681133"
"56681133#AgADHhIAAhWiWEg","улыбнусь миру","улы","1701972479","CAACAgIAAxkBAAIaT2VyCe_PHQ18dSQIfUqMkJbFTiiyAAIeEgACFaJYSDmUxOOK66qTMwQ","AgADHhIAAhWiWEg","","","fiftyfourforever","56681133"
"56681133#AgADMxkAAn6IaEs","facepalm","fac","1700817192","CAACAgIAAxUAAWVgaGubr06WYFdp-xMKkk_jYAH5AAIzGQACfohoSynQCm_tlilaMwQ","AgADMxkAAn6IaEs","","","Haruhi_Suzumiya_Stickers","56681133"
"56681133#AgADMxkAAn6IaEs","фейспалм","фей","1700817192","CAACAgIAAxUAAWVgaGubr06WYFdp-xMKkk_jYAH5AAIzGQACfohoSynQCm_tlilaMwQ","AgADMxkAAn6IaEs","","","Haruhi_Suzumiya_Stickers","56681133"
"56681133#AgADMxkAAn6IaEs","харухи фейспалм","хар","1700817192","CAACAgIAAxUAAWVgaGubr06WYFdp-xMKkk_jYAH5AAIzGQACfohoSynQCm_tlilaMwQ","AgADMxkAAn6IaEs","","","Haruhi_Suzumiya_Stickers","56681133"
"56681133#AgAD6gYAAkVRkw4","не смусяй","""не ""","1700761618","CAACAgIAAxkBAAP0ZVz0CrYPygnJqRKhfyD7fBo1MI8AAuoGAAJFUZMOqGELA9B-KqUzBA","AgAD6gYAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD6gYAAkVRkw4","не смущай","""не ""","1700761615","CAACAgIAAxkBAAP0ZVz0CrYPygnJqRKhfyD7fBo1MI8AAuoGAAJFUZMOqGELA9B-KqUzBA","AgAD6gYAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD6gYAAkVRkw4","смусяй","сму","1700761614","CAACAgIAAxkBAAP0ZVz0CrYPygnJqRKhfyD7fBo1MI8AAuoGAAJFUZMOqGELA9B-KqUzBA","AgAD6gYAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD6gYAAkVRkw4","стисняюсь","сти","1700761616","CAACAgIAAxkBAAP0ZVz0CrYPygnJqRKhfyD7fBo1MI8AAuoGAAJFUZMOqGELA9B-KqUzBA","AgAD6gYAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD6gYAAkVRkw4","я стисняюсь","я с","1700761617","CAACAgIAAxkBAAP0ZVz0CrYPygnJqRKhfyD7fBo1MI8AAuoGAAJFUZMOqGELA9B-KqUzBA","AgAD6gYAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADbRYAAoM1OUk","блять","бля","1700769109","CAACAgIAAxUAAWVfqtXXJ1_4y3Kyy3uejxxVUYzUAAJtFgACgzU5SXtr9s9QtmmOMwQ","AgADbRYAAoM1OUk","","","ukrainianplease","56681133"
"56681133#AgADbRYAAoM1OUk","дядько","дяд","1700769109","CAACAgIAAxUAAWVfqtXXJ1_4y3Kyy3uejxxVUYzUAAJtFgACgzU5SXtr9s9QtmmOMwQ","AgADbRYAAoM1OUk","","","ukrainianplease","56681133"
"56681133#AgADbRYAAoM1OUk","пизда","пиз","1700769109","CAACAgIAAxUAAWVfqtXXJ1_4y3Kyy3uejxxVUYzUAAJtFgACgzU5SXtr9s9QtmmOMwQ","AgADbRYAAoM1OUk","","","ukrainianplease","56681133"
"56681133#AgAD_xMAAu6OWEg","coffee","cof","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"56681133#AgAD_xMAAu6OWEg","""кофе мне нужен кофи ""","коф","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"56681133#AgAD_xMAAu6OWEg","кофи coffee","коф","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"56681133#AgAD_xMAAu6OWEg","мне нужен кофе мне н","мне","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"56681133#AgAD_xMAAu6OWEg","мне нужен кофи coffe","мне","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"56681133#AgAD_xMAAu6OWEg","нужен кофе мне нужен","нуж","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"56681133#AgAD_xMAAu6OWEg","нужен кофи coffee","нуж","1701985544","CAACAgIAAxkBAAIaVWVyPPk0cf6QyIt9-Au7EPe83KE1AAL_EwAC7o5YSKD0tYfCNX6TMwQ","AgAD_xMAAu6OWEg","","","fiftyfourforever","56681133"
"7283618606#AgADKAQAAtCMsUc","jingya","#7283618606","1724070274","CAACAgEAAxUAAWbDONjBGTwp_GCqHpxzpyrSK4YnAAIoBAAC0IyxR4Ka_xDqEGYYNQQ","AgADKAQAAtCMsUc","","true","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"56681133#AgAD3lgAAph7mEo","blanket","bla","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgAD3lgAAph7mEo","dog under blanket","dog","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgAD3lgAAph7mEo","sad dog under blanke","sad","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgAD3lgAAph7mEo","under blanket","und","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgAD3lgAAph7mEo","грустная собака","гру","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgAD3lgAAph7mEo","жуля грустная собака","жул","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgAD3lgAAph7mEo","собака","соб","1733485597","CAACAgIAAxkDAAIkkmdS5Bm5R_eRXm3YINS8vXNwYlM-AALeWAACmHuYSjSjeCbn8aEvNgQ","AgAD3lgAAph7mEo","","","","56681133"
"56681133#AgADykwAAkkZkUs","так я хохол","так","1727990890","CAACAgIAAxkBAAIj-Gb-aG_GQ2Gy_7grHqsTXkuBXwEVAALKTAACSRmRS1RQWF4vSPPkNgQ","AgADykwAAkkZkUs","","","memesukraine","56681133"
"56681133#AgADykwAAkkZkUs","хохол","хох","1727990890","CAACAgIAAxkBAAIj-Gb-aG_GQ2Gy_7grHqsTXkuBXwEVAALKTAACSRmRS1RQWF4vSPPkNgQ","AgADykwAAkkZkUs","","","memesukraine","56681133"
"56681133#AgADykwAAkkZkUs","я хохол","я х","1727990890","CAACAgIAAxkBAAIj-Gb-aG_GQ2Gy_7grHqsTXkuBXwEVAALKTAACSRmRS1RQWF4vSPPkNgQ","AgADykwAAkkZkUs","","","memesukraine","56681133"
"7283618606#AgAD7wMAAgSAsEc","tiaowu","#7283618606","1724070197","CAACAgEAAxUAAWbDONhp0pKH4CyFwahbu4B78C3bAALvAwACBICwR6LKXp5C55mFNQQ","AgAD7wMAAgSAsEc","","true","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"7283618606#AgADYgQAApu_sUc","aixin","#7283618606","1724070321","CAACAgEAAxUAAWbDONi9YPPMYd5Li-hSmMeO6tAXAAJiBAACm7-xR6XOS8asgc8ZNQQ","AgADYgQAApu_sUc","","true","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"56681133#AgADTQ4AAgmdUEg","миша","#56681133","1704735746","CAACAgIAAxUAAWWa_ZH3tcjsWjqNXpVhAiYtZB2nAAJNDgACCZ1QSFV53s-RCrxINAQ","AgADTQ4AAgmdUEg","","true","Donbrella","56681133"
"7283618606#AgADYAMAAgtmsEc","buyao","#7283618606","1724070316","CAACAgEAAxUAAWbDONj9XR3KAQSYoQkJLjuttwABTgACYAMAAgtmsEeM8QRFk3f7IjUE","AgADYAMAAgtmsEc","","true","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"7283618606#AgADZAMAAgtIuUc","kunkun","kun","1724070450","CAACAgEAAxUAAWbDONhy5R9AQGro5YftaWtBxoiXAAJkAwACC0i5R6fIzN0LK4euNQQ","AgADZAMAAgtIuUc","","","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"56681133#AgADqEYAAk-zMUg","боня","бон","1711612676","CAACAgIAAxkBAAIe-2YFIvw8-Qz47ZUte8_35M2WrYLbAAKoRgACT7MxSMTqd_afP_7LNAQ","AgADqEYAAk-zMUg","","","","56681133"
"56681133#AgADxgADaJpdDA","tried","tri","1700761619","CAACAgIAAxUAAWVczxSoU82N04cGLwV43ONzFTaLAALGAANoml0MaMJhVl37HpYzBA","AgADxgADaJpdDA","","","sad_crying_cat","56681133"
"56681133#AgADxgADaJpdDA","you tried","you","1700761620","CAACAgIAAxUAAWVczxSoU82N04cGLwV43ONzFTaLAALGAANoml0MaMJhVl37HpYzBA","AgADxgADaJpdDA","","","sad_crying_cat","56681133"
"56681133#AgADzg0AAsZRxhU","hmpf","hmp","1700761624","CAACAgUAAxUAAWVc1FxySngUhu97PrEdPwXdbsTdAALODQACxlHGFcTfh67EHlfTMwQ","AgADzg0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADzg0AAsZRxhU","shiba sighs","shi","1700761625","CAACAgUAAxUAAWVc1FxySngUhu97PrEdPwXdbsTdAALODQACxlHGFcTfh67EHlfTMwQ","AgADzg0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADzg0AAsZRxhU","sighs","sig","1700761623","CAACAgUAAxUAAWVc1FxySngUhu97PrEdPwXdbsTdAALODQACxlHGFcTfh67EHlfTMwQ","AgADzg0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADzg0AAsZRxhU","вздыхает","взд","1700761621","CAACAgUAAxUAAWVc1FxySngUhu97PrEdPwXdbsTdAALODQACxlHGFcTfh67EHlfTMwQ","AgADzg0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADzg0AAsZRxhU","шиба вздыхает","шиб","1700761622","CAACAgUAAxUAAWVc1FxySngUhu97PrEdPwXdbsTdAALODQACxlHGFcTfh67EHlfTMwQ","AgADzg0AAsZRxhU","","","Shibaban","56681133"
"1909886542#AgAD-RMAAts0kFQ","blowjob","blo","1729537799","CAACAgUAAxUAAWcWpvwEq0tJ_ZsZfpCPGrCsXfgXAAL5EwAC2zSQVLvPYw9KgVgaNgQ","AgAD-RMAAts0kFQ","","","Blowjobxx_by_fStikBot","1909886542"
"56681133#AgADFwAD7NK7DA","dead inside","dea","1700769542","CAACAgQAAxkBAAIOQWVfrvVyqcZEt5Jkd7NudYssoTJwAAIXAAPs0rsMOxEMDKCP9IczBA","AgADFwAD7NK7DA","","","Schizopack","56681133"
"56681133#AgADFwAD7NK7DA","inside","ins","1700769542","CAACAgQAAxkBAAIOQWVfrvVyqcZEt5Jkd7NudYssoTJwAAIXAAPs0rsMOxEMDKCP9IczBA","AgADFwAD7NK7DA","","","Schizopack","56681133"
"56681133#AgADFwAD7NK7DA","шиза","шиз","1700769542","CAACAgQAAxkBAAIOQWVfrvVyqcZEt5Jkd7NudYssoTJwAAIXAAPs0rsMOxEMDKCP9IczBA","AgADFwAD7NK7DA","","","Schizopack","56681133"
"56681133#AgADHAEAAj6nnAo","виталик","#56681133","1704735699","CAACAgIAAxUAAWWa_ZHXM-SFvz9coYEdazlzfEJQAAIcAQACPqecCgKIWE-yTHMcNAQ","AgADHAEAAj6nnAo","","true","Donbrella","56681133"
"56681133#AgADHAEAAj6nnAo","скучаю виталик","#56681133","1704735699","CAACAgIAAxUAAWWa_ZHXM-SFvz9coYEdazlzfEJQAAIcAQACPqecCgKIWE-yTHMcNAQ","AgADHAEAAj6nnAo","","true","Donbrella","56681133"
"56681133#AgADLgADkp8eEQ","котик опаздывает","кот","1700899655","CAACAgIAAxUAAWVhqqgYAAEY6y4P-7xaEDXHE24gfgACLgADkp8eEWe9s6ThlgrcMwQ","AgADLgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADLgADkp8eEQ","опаздывает","опа","1700899655","CAACAgIAAxUAAWVhqqgYAAEY6y4P-7xaEDXHE24gfgACLgADkp8eEWe9s6ThlgrcMwQ","AgADLgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADLgADkp8eEQ","опаздываю","опа","1700899655","CAACAgIAAxUAAWVhqqgYAAEY6y4P-7xaEDXHE24gfgACLgADkp8eEWe9s6ThlgrcMwQ","AgADLgADkp8eEQ","","","Catkus","56681133"
"56681133#AgAD4EUAAkeBaUs","боня в шоке","бон","1709999430","CAACAgIAAxkDAAId62XshT7TbjQ1lLZk0cXvQwABXR7_iQAC4EUAAkeBaUsQAgGbCV-aEDQE","AgAD4EUAAkeBaUs","","","","56681133"
"56681133#AgAD4EUAAkeBaUs","в шоке","в ш","1709999430","CAACAgIAAxkDAAId62XshT7TbjQ1lLZk0cXvQwABXR7_iQAC4EUAAkeBaUsQAgGbCV-aEDQE","AgAD4EUAAkeBaUs","","","","56681133"
"56681133#AgAD4EUAAkeBaUs","шоке","шок","1709999430","CAACAgIAAxkDAAId62XshT7TbjQ1lLZk0cXvQwABXR7_iQAC4EUAAkeBaUsQAgGbCV-aEDQE","AgAD4EUAAkeBaUs","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","випить","вип","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","выпить","вып","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","маккофе випить","мак","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","маккофе выпить","мак","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","маккохвя","мак","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","маккохфе","мак","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","нада маккофе випить","над","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgADmWEAAi3X-Eo","надо маккофе выпить","над","1734277088","CAACAgIAAxkDAAIkm2de978AAbH2_MndQAdaiwQpyhq3tgACmWEAAi3X-EqEgEK5wEzLujYE","AgADmWEAAi3X-Eo","","","","56681133"
"56681133#AgAD0gcAAkVRkw4","где","где","1700837150","CAACAgIAAxkDAAIJdWVfk7_C7fw2mux_GhxLU--KUTaTAALSBwACRVGTDsP8kR6oRULwMwQ","AgAD0gcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0gcAAkVRkw4","любовь ты где","люб","1700837150","CAACAgIAAxkDAAIJdWVfk7_C7fw2mux_GhxLU--KUTaTAALSBwACRVGTDsP8kR6oRULwMwQ","AgAD0gcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0gcAAkVRkw4","моя любовь ты где","моя","1700837150","CAACAgIAAxkDAAIJdWVfk7_C7fw2mux_GhxLU--KUTaTAALSBwACRVGTDsP8kR6oRULwMwQ","AgAD0gcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0gcAAkVRkw4","ты где","""ты ""","1700837150","CAACAgIAAxkDAAIJdWVfk7_C7fw2mux_GhxLU--KUTaTAALSBwACRVGTDsP8kR6oRULwMwQ","AgAD0gcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADhwMAAqKK8Qc","извини","изв","1700820720","CAACAgIAAxUAAWVdn8YMIYi8oFZSX1Pr-OkxjH65AAKHAwACoorxBxgkcKUyZN21MwQ","AgADhwMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADhwMAAqKK8Qc","меня извини","мен","1700820720","CAACAgIAAxUAAWVdn8YMIYi8oFZSX1Pr-OkxjH65AAKHAwACoorxBxgkcKUyZN21MwQ","AgADhwMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADhwMAAqKK8Qc","одноклассники прости","одн","1700820720","CAACAgIAAxUAAWVdn8YMIYi8oFZSX1Pr-OkxjH65AAKHAwACoorxBxgkcKUyZN21MwQ","AgADhwMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgADhwMAAqKK8Qc","прости меня извини","про","1700820720","CAACAgIAAxUAAWVdn8YMIYi8oFZSX1Pr-OkxjH65AAKHAwACoorxBxgkcKUyZN21MwQ","AgADhwMAAqKK8Qc","","","VsratyeOk","56681133"
"56681133#AgAD3wAD6v0qFw","виживу","виж","1700828790","CAACAgIAAxUAAWVgh631li5kZxZOK9gI8yT5CKIjAALfAAPq_SoXtcNds3Y57JUzBA","AgAD3wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD3wAD6v0qFw","выживу","выж","1700828790","CAACAgIAAxUAAWVgh631li5kZxZOK9gI8yT5CKIjAALfAAPq_SoXtcNds3Y57JUzBA","AgAD3wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD3wAD6v0qFw","обовязково виживу","обо","1700828790","CAACAgIAAxUAAWVgh631li5kZxZOK9gI8yT5CKIjAALfAAPq_SoXtcNds3Y57JUzBA","AgAD3wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD3wAD6v0qFw","обязательно выживу","обя","1700828790","CAACAgIAAxUAAWVgh631li5kZxZOK9gI8yT5CKIjAALfAAPq_SoXtcNds3Y57JUzBA","AgAD3wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD3wAD6v0qFw","я обовязково виживу","я о","1700828790","CAACAgIAAxUAAWVgh631li5kZxZOK9gI8yT5CKIjAALfAAPq_SoXtcNds3Y57JUzBA","AgAD3wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgAD3wAD6v0qFw","я обязательно выживу","я о","1700828790","CAACAgIAAxUAAWVgh631li5kZxZOK9gI8yT5CKIjAALfAAPq_SoXtcNds3Y57JUzBA","AgAD3wAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADRiMAApCmCUg","мммммм","ммм","1700761627","CAACAgIAAxkBAANzZVzXdZ8ex2LAr5YTTSd3LjqB2JYAAkYjAAKQpglI8evQfDUki3AzBA","AgADRiMAApCmCUg","","","cumshot_chirpani","56681133"
"56681133#AgADRiMAApCmCUg","нюхаю","нюх","1700761626","CAACAgIAAxkBAANzZVzXdZ8ex2LAr5YTTSd3LjqB2JYAAkYjAAKQpglI8evQfDUki3AzBA","AgADRiMAApCmCUg","","","cumshot_chirpani","56681133"
"56681133#AgADpwAD6v0qFw","забули","заб","1700829159","CAACAgIAAxkDAAIVHGVgl9TcuODtwgGXAjXo2WW6yBjOAAKnAAPq_SoX7yusoBpbuK8zBA","AgADpwAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADpwAD6v0qFw","забыли","заб","1700829159","CAACAgIAAxkDAAIVHGVgl9TcuODtwgGXAjXo2WW6yBjOAAKnAAPq_SoX7yusoBpbuK8zBA","AgADpwAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADpwAD6v0qFw","спитати забули","спи","1700829159","CAACAgIAAxkDAAIVHGVgl9TcuODtwgGXAjXo2WW6yBjOAAKnAAPq_SoX7yusoBpbuK8zBA","AgADpwAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADpwAD6v0qFw","спросить забыли","спр","1700829159","CAACAgIAAxkDAAIVHGVgl9TcuODtwgGXAjXo2WW6yBjOAAKnAAPq_SoX7yusoBpbuK8zBA","AgADpwAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADpwAD6v0qFw","тебе спитати забули","теб","1700829159","CAACAgIAAxkDAAIVHGVgl9TcuODtwgGXAjXo2WW6yBjOAAKnAAPq_SoX7yusoBpbuK8zBA","AgADpwAD6v0qFw","","","ukrmem_culture","56681133"
"56681133#AgADpwAD6v0qFw","тебя спросить забыли","теб","1700829159","CAACAgIAAxkDAAIVHGVgl9TcuODtwgGXAjXo2WW6yBjOAAKnAAPq_SoX7yusoBpbuK8zBA","AgADpwAD6v0qFw","","","ukrmem_culture","56681133"
"427968871#AgADwzoAAm6osEk","перемога","пер","1700761629","CAACAgIAAxkBAAIEtGVeGtAPHDezsG8L688049yRQuNWAALDOgACbqiwSbb1ePvZtBQKMwQ","AgADwzoAAm6osEk","","","Skull","427968871"
"427968871#AgADwzoAAm6osEk","ура","ура","1700761628","CAACAgIAAxkBAAIEtGVeGtAPHDezsG8L688049yRQuNWAALDOgACbqiwSbb1ePvZtBQKMwQ","AgADwzoAAm6osEk","","","Skull","427968871"
"56681133#AgAD0CYAAuLNGUs","развидеть","раз","1700822262","CAACAgIAAxkDAAISN2VgfN6T21pnZXu0BnnN3-YOr-UIAALQJgAC4s0ZSzJKpDJY0Q8dMwQ","AgAD0CYAAuLNGUs","","","memesukraine","56681133"
"56681133#AgAD0CYAAuLNGUs","розбачити","роз","1700822262","CAACAgIAAxkDAAISN2VgfN6T21pnZXu0BnnN3-YOr-UIAALQJgAC4s0ZSzJKpDJY0Q8dMwQ","AgAD0CYAAuLNGUs","","","memesukraine","56681133"
"56681133#AgADUHMAAjz74Eg","vasya кот ебнутый еб","vas","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","wtf","wtf","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","бля пиздец втф wtf","бля","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","вася vasya кот ебнут","вас","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","втф wtf","втф","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","ебанутый чё бля пизд","еба","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","""ебнутый ебанутый чё ""","ебн","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","кот ебнутый ебанутый","кот","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","пиздец втф wtf","пиз","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADUHMAAjz74Eg","чё бля пиздец втф wt","""чё ""","1738262982","CAACAgIAAxkDAAIk5GebycGr1QHV47Df7Kuryhootfe4AAJQcwACPPvgSB65nw28-3JwNgQ","AgADUHMAAjz74Eg","","","","56681133"
"56681133#AgADOiMAAnX5IEk","молчать","мол","1700816855","CAACAgIAAxUAAWVfsQJKM_bnLdgnG6CPnRRyNDb0AAI6IwACdfkgSTu9UWR8jydnMwQ","AgADOiMAAnX5IEk","","","ILoveKokomimainee","56681133"
"56681133#AgADOiMAAnX5IEk","мужлан молчать","муж","1700816855","CAACAgIAAxUAAWVfsQJKM_bnLdgnG6CPnRRyNDb0AAI6IwACdfkgSTu9UWR8jydnMwQ","AgADOiMAAnX5IEk","","","ILoveKokomimainee","56681133"
"56681133#AgADFgADkp8eEQ","знаю","зна","1700899638","CAACAgIAAxUAAWVhqqiq0AomOZrBpb3ozSa0BUOgAAIWAAOSnx4RxaWv4AokAnwzBA","AgADFgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADFgADkp8eEQ","не знаю","""не ""","1700899638","CAACAgIAAxUAAWVhqqiq0AomOZrBpb3ozSa0BUOgAAIWAAOSnx4RxaWv4AokAnwzBA","AgADFgADkp8eEQ","","","Catkus","56681133"
